age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Backgound,randg,ID
33,Private,189710,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Mexico,White Male,{9255EB93-879B-4EA5-8137-078A28B3ABED},14175
49,Local-gov,194895,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,United-States,White Male,{14C25375-F6DB-4669-8CE9-078A451190C6},399
45,Private,194698,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{2138C0C3-6560-41C8-9493-078E23A712F1},26329
71,Federal-gov,149386,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,9,United-States,White Male,{E242C56F-AD03-417E-B2A1-078ED078D728},11865
46,Federal-gov,199925,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,White Male,{CCDE7990-765D-4E44-BF64-079085A510BD},27575
46,Private,35406,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,32,United-States,White Female,{CA090EFD-40F9-42A4-8C4E-0790C5D1EDFD},14855
34,Private,160216,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,White Female,{B12F5548-708C-446F-BA5C-0790D67E013F},31586
48,State-gov,122086,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,White Male,{3B067974-F7AF-445B-8D0C-07937C71BC9D},2197
29,Private,277788,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,White Female,{AA5DD773-9531-4530-A58D-0794503499B0},2865
21,Private,247779,11th,7,Never-married,Sales,Own-child,White,Female,0,0,38,United-States,White Female,{F98C992E-1856-4A45-905D-079FC05271FD},28965
40,Self-emp-not-inc,34007,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,White Male,{3159A52F-9DB9-4F01-A0F1-07A36BFA3726},30093
28,State-gov,288731,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,White Male,{6C58CB80-F52E-4864-915E-07A90DC94654},28204
29,Private,370494,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,White Female,{87556DD7-D2A9-43D5-8921-07AC998901A3},8052
21,Private,149637,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,White Female,{22F75A38-9E3D-4133-8428-07AD2AB28710},32254
67,Private,257557,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,10566,0,40,United-States,Black Male,{3B09A115-93E8-4BAE-A186-07ADFCD96468},23357
27,Private,106039,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,United-States,White Female,{F2C136B9-487F-45BD-9C8B-07AE56745949},19983
36,Self-emp-not-inc,125933,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,White Male,{360B0124-292C-4620-8DEC-07AF480AAF37},19676
36,State-gov,345712,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{E290D44A-BBDE-474B-B612-07B00A16E004},30801
25,Private,169100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{5C3289FA-7B0E-4645-8460-07B0DC18EE3D},12781
28,Private,191342,Some-college,10,Never-married,Sales,Not-in-family,Other,Male,0,0,40,India,Other Male,{944A1619-9022-494C-9A35-07B94266B410},26146
49,Self-emp-inc,431245,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{0C42022F-78BA-42BC-8C68-07BCBA16F576},30228
30,Private,316606,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,White Female,{106F5D18-C8CC-4D36-B086-07C04B0A9C1C},20577
23,Private,133985,10th,6,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,Black Female,{7BDC3D36-7592-4378-A112-07C31AFD32F0},55
23,Private,288771,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,White Female,{FB7D2A14-54A5-41F0-A8B7-07C5D8E1DF1B},30261
24,Private,154422,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,Asian-Pac-Islander Female,{B7420460-DCCE-4486-B72A-07C61699B544},32403
34,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,White Male,{986E5693-31F5-40C1-BBFF-07C67D350F72},4009
42,Federal-gov,141459,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,40,United-States,Black Female,{33C1EBE0-E645-4509-AEB6-07C7B03C90B6},6331
39,Self-emp-not-inc,193689,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,White Male,{FB8B4483-33ED-4D3A-860D-07C97CFC3B19},31518
36,Private,130620,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,35,Philippines,Asian-Pac-Islander Female,{3E814533-301F-46A3-AFE1-07CA13D2CAC6},14750
30,Private,148524,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2057,40,United-States,White Male,{42638082-4573-40A0-8025-07CA7316443C},18474
23,Private,161708,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,White Female,{8495B3C1-4AF1-4EFA-AA29-07CB0EC0F603},2986
32,Self-emp-not-inc,190290,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Italy,White Male,{AD7E2E3D-2B50-4FC7-B93B-07CC1BA66AF8},7192
53,Private,180439,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{8B1A41AD-BA5C-44ED-B8F4-07D42D93A975},19736
56,Private,146660,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,White Male,{8DA6AC34-F37B-44D3-AFE8-07D53D4A5369},7532
51,Self-emp-not-inc,218311,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States,White Female,{D92B140E-561B-4D6E-9A9F-07D73C9F8DC4},383
32,Private,176992,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,White Male,{306AEF94-0642-43C4-8810-07DC232FB8A6},26415
30,Local-gov,108386,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,White Male,{8AAF7E03-51AF-47C9-B1D3-07DC9CACFF61},12639
42,Private,285066,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,White Male,{D6D762BD-627C-416E-907E-07DE01687375},7678
30,Private,425627,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,White Male,{ACA2FFD1-779C-40F5-9C38-07E041A69EB9},6929
44,Private,219155,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,England,White Male,{D0CA7551-7B2D-496F-BAA7-07E169E5FF9C},27845
48,Private,317360,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,White Female,{29648987-B3E7-4955-9F87-07E5121943D2},31868
17,Private,225507,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,15,United-States,Black Female,{3BE5DF06-2D1E-4202-AF29-07E8BB807ABE},21972
57,Private,73411,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{D4D10DFD-0433-4992-9E4B-07EE2E434BA8},6010
41,Private,320744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{6F628C8F-3D1F-48FE-8A2A-07F03D394784},22273
20,Private,227778,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,56,United-States,White Female,{B895144B-E823-419D-B3F3-07F07D179537},31467
48,Private,115585,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{2BE70786-0F71-43ED-8A8B-07F25612ECF2},1310
42,Private,100800,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{175B7936-89E3-4952-9E88-07F458FBE2F4},28288
24,Private,462820,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,White Male,{CF12B0B1-BB0B-4BF4-8460-07F5CD3891D5},21237
33,Private,292465,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,White Male,{F703B69D-8AF8-4F9D-AF3C-07F8E3BE71D3},2254
17,Private,122041,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,White Male,{CF4BCEEE-C4AC-4EB5-9703-07F90147D6CD},26295
29,Private,250967,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,White Male,{DAC102C2-F2DE-4F90-919F-07F9E35D77F6},22148
33,Private,55176,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{2C7DB71D-AB9D-4A70-9B04-07FA61481D52},5105
52,Private,189728,HS-grad,9,Separated,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,White Female,{1965F06D-8080-43C6-A830-07FDCC295F90},17532
40,Private,116632,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,White Male,{802483F0-903A-411F-8503-08002B79C3DA},26336
32,Local-gov,255004,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{DC3E3B99-9CAC-4047-B13A-08030A5F362A},9189
51,Private,194908,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{2F183568-833D-4369-ACC4-080337AAF31D},6952
33,Private,83671,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,Black Female,{736AC684-7A81-4E06-96BC-08079D626302},26667
54,Federal-gov,27432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,White Male,{1592198F-52AE-4ED8-9597-0809F2CDD11C},27556
45,Self-emp-not-inc,285575,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,China,Asian-Pac-Islander Male,{EE2CC39B-9B3A-4478-8048-0809FA40805D},5745
37,Private,185061,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,Asian-Pac-Islander Male,{2C05B576-DA20-49A1-A2DA-080B5A852F32},113
34,Private,77271,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,20,England,White Female,{F9AACFC8-6DC3-4BD3-9FDC-080D7484853A},11108
22,Private,206815,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,Peru,White Female,{018891F2-FE39-4267-89EB-080DD71AB1B6},8383
27,Private,39665,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,37,United-States,White Female,{E7991B38-35FC-44B2-8CF0-0815570BCC2C},3800
51,Private,334679,Assoc-voc,11,Widowed,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,Asian-Pac-Islander Female,{5CE570FE-E935-4C2E-852A-0815E927C54A},24557
35,Local-gov,268292,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{10B7C732-474A-4453-A1E5-081A1B2EF517},25595
38,Private,87556,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,White Male,{31DAAD67-A897-4974-9640-081C617F9ED4},13100
17,Private,154398,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,16,Haiti,Black Male,{C84370D2-4CAB-48C4-9DA3-081EDE799539},772
53,State-gov,151580,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,40,United-States,White Male,{654553D5-8AD2-49D9-BF66-081F5D727CD3},9975
41,Self-emp-not-inc,408498,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,White Male,{E5B6778C-A975-421A-82C5-082794808E7A},23551
60,Private,160339,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia,White Male,{97853AF5-D289-4CAE-A49D-082798E2C2E8},20435
35,Federal-gov,153633,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,Black Female,{0D6A7110-4181-483F-A18A-0828043721F3},12862
42,Private,194636,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,White Male,{409DD714-00F9-4A91-84EE-08283CD627E2},3013
29,Private,115677,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,White Male,{7F0664BA-7134-4C12-86EB-082B372738DE},6509
46,Private,216666,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Guatemala,White Male,{15D4848C-A64E-4493-A980-082C3A928DBF},15219
33,Private,400416,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,Black Male,{2666E036-3C34-4C13-9ABC-0830F2F014B6},10382
17,Private,270942,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico,White Male,{5BDA7206-0364-4F5B-86D9-08314A569755},15112
24,Private,202721,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,Black Female,{9000C4FC-8421-43E7-9C33-08333A545C8D},28554
38,Private,194304,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,55,United-States,Black Male,{FA9EABB9-8885-42F8-BFFE-0833F66B0DC4},31633
36,Local-gov,110866,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,White Male,{EDAB3AC5-2517-49BE-A53E-0834A2473AE6},2609
29,Self-emp-inc,130856,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,White Male,{A007D04A-19F3-4E75-9CBB-083578AE52AC},15230
28,Private,89718,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,2202,0,48,United-States,White Female,{72A9E2F9-CA2B-4C89-8335-083DAC24FE9E},7674
54,Self-emp-inc,298215,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,White Male,{979E9A77-FEDD-4232-B614-084075A1B89C},23931
46,Private,123053,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Japan,Asian-Pac-Islander Male,{2E087AC4-FD2B-498F-98A2-084A3E3979AB},19382
61,Private,228287,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,White Male,{D02BA37F-7B89-4081-B6EA-084D43270CE2},23147
41,Private,174395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{2BB9F254-EA80-4FF1-9FF6-084EAC3A637C},9685
19,Private,138153,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,White Female,{68892321-D3C0-4624-A48F-084F076ECA94},23859
25,Private,263773,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{35E69E4F-92E9-4EA6-BBC3-08508EACE814},31120
25,Self-emp-not-inc,263300,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,White Male,{E329B373-9126-43B2-8BCD-08535C212618},21959
66,Private,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,White Male,{D09C0E86-F51C-476C-BC79-08537F2119DF},1602
35,Local-gov,182570,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,White Male,{E6AA2C50-FC64-42E5-90D4-085583C88770},20965
69,Local-gov,660461,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,Black Female,{C43E8C3D-245C-4AF5-AEFB-085A18658282},16773
21,Private,221418,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,White Female,{EB5E3A2D-EF81-43C4-89AC-085E16720BFC},19550
43,Private,48193,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,White Male,{96B99B8E-BD25-4E6E-9A05-085F535A2F27},32467
49,Local-gov,226871,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,Black Male,{23D865A3-5E81-4AF4-9089-0863A511E907},14040
37,Private,25864,HS-grad,9,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,Amer-Indian-Eskimo Female,{1D3A28D9-B4EA-4C1B-80D1-08659BC0AB5E},13436
51,Federal-gov,293196,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{10D35B8C-3546-40F1-BBAE-0868916AB67E},31736
45,Private,178416,Assoc-voc,11,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,White Female,{A744B64B-1E2B-4716-87C5-0868DF461F08},30944
30,Private,381153,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{78E646B7-DC11-4972-A5A4-086AAA2A333B},11763
49,State-gov,142856,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{3CED5B9B-D35A-4C0F-B4D4-086BE4BF742D},4329
21,Private,231866,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,White Male,{D4B3219A-2209-4020-8A9A-086D3E9FBD9B},3019
31,Private,118966,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,White Male,{DD1E73FB-F860-4A13-B317-086DAEA7FAB5},2758
51,Local-gov,153908,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,White Female,{C75A3EBB-C4AC-4DF4-9E3B-086DCDD1B220},31202
37,Private,127772,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,White Male,{F6D16054-0C1F-44BC-8204-087733FEFFE6},29577
37,Private,34378,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,2580,0,60,United-States,White Male,{4FFD03B4-E74A-40AC-931F-087A62B7E06E},332
22,Self-emp-not-inc,269474,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,White Male,{5A377B5D-6142-4092-872F-087C562E91CC},11995
27,Private,160178,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,White Female,{3D73C6C4-5150-4425-8543-087E246A8239},15115
39,Private,174938,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,White Male,{1217CCB6-A832-4888-9182-087E968F9345},6103
35,Self-emp-inc,202027,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,White Male,{2E8E1ED5-5A7D-4365-9B59-088366B1FD68},11531
67,Self-emp-inc,168370,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{C4F37C74-71B9-4761-89E8-08837D3FD08E},10190
43,Private,211860,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,24,United-States,Black Female,{9FFB25F8-7789-4F85-B6C0-0883AED02015},22991
51,Self-emp-not-inc,290688,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{198D6A2E-7856-41AD-83DF-0884279BA39B},29242
21,Self-emp-not-inc,409230,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,White Male,{CD752B3F-DC3C-4313-8D8E-088C5A69A411},6384
27,Private,190391,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,White Male,{B71E100B-DFA8-4FC2-9519-088FAF2917D1},31963
47,Self-emp-not-inc,131826,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{678A37E7-C37A-4B75-AA84-0891266F0BED},13708
32,Private,248584,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,White Male,{46F00306-92B7-4668-8F4B-0895211C1E14},24958
36,Private,172129,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,White Male,{B91E89AD-1B78-48A4-B790-0895B1617A5C},29322
54,State-gov,188809,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,White Female,{FBF4946F-9A08-47E6-A286-0898CCF07F5E},15316
23,Private,268525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,White Male,{CA808CAD-DDB5-41E6-8D02-0898E4D164E9},2961
30,Private,100734,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{A0B89A59-CDC5-44BF-827C-089F42C792D7},24957
37,Private,203828,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,White Male,{B8748266-7228-468B-9FBD-08A12DEB9ADD},6516
43,Private,173728,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,White Female,{2116E249-A59D-49AE-A27B-08A1DE827844},4890
38,Local-gov,227154,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,Asian-Pac-Islander Male,{81387FB8-07B6-4550-AD2C-08A3C6104501},5089
76,Private,97077,10th,6,Widowed,Sales,Unmarried,Black,Female,0,0,12,United-States,Black Female,{755498C7-ADCC-4AE8-B538-08A7D816A9E8},8249
